V,power,porosity
195.91836734693877,312.2448979591837,0.9983651469056076
211.22448979591837,312.2448979591837,1.313523802902788
226.53061224489795,312.2448979591837,1.6118486276515502
241.83673469387753,312.2448979591837,1.8896802244846735
257.1428571428571,312.2448979591837,2.1433591967349397
272.44897959183675,312.2448979591837,2.3691808558978904
287.7551020408163,312.2448979591837,2.5663598139884214
303.0612244897959,312.2448979591837,2.7416479922552512
318.36734693877554,312.2448979591837,2.862441152209781
333.67346938775506,312.2448979591837,2.9584116709135957
348.9795918367347,312.2448979591837,3.0443574692615214
364.2857142857143,312.2448979591837,3.0943197867641126
379.59183673469386,312.2448979591837,3.111805102603526
394.8979591836735,312.2448979591837,3.10198796464653
410.2040816326531,312.2448979591837,3.0682899511696977
425.51020408163265,312.2448979591837,3.0137418175369257
440.81632653061223,312.2448979591837,2.941374319112109
456.1224489795918,312.2448979591837,2.8542182112591457
471.42857142857144,312.2448979591837,2.7553042493419304
486.734693877551,312.2448979591837,2.6476631887243607
502.0408163265306,312.2448979591837,2.5343257847703327
517.3469387755101,312.2448979591837,2.418322792843743
532.6530612244898,312.2448979591837,2.302684968308486
547.9591836734694,312.2448979591837,2.19044306652846
563.2653061224489,312.2448979591837,2.0846278428675604
578.5714285714286,312.2448979591837,1.9917055179063696
593.8775510204082,312.2448979591837,1.919861465597801
609.1836734693877,312.2448979591837,1.8745053221381818
624.4897959183673,312.2448979591837,1.8531406036780125
639.795918367347,312.2448979591837,1.8431727451583746
655.1020408163265,312.2448979591837,1.8384675810026128
670.4081632653061,312.2448979591837,1.8343047274157587
685.7142857142857,312.2448979591837,1.8259638006028434
701.0204081632653,312.2448979591837,1.808724416768897
716.3265306122449,312.2448979591837,1.777839386230985
731.6326530612245,312.2448979591837,1.7272103284486684
746.9387755102041,312.2448979591837,1.663096368870726
762.2448979591836,312.2448979591837,1.6061656856768296
777.5510204081633,312.2448979591837,1.5399160101243676
792.8571428571429,312.2448979591837,1.4493089440215527
808.1632653061224,312.2448979591837,1.3371443380919026
823.469387755102,312.2448979591837,1.2063580722741978
838.7755102040816,312.2448979591837,1.0597716101878438
854.0816326530612,312.2448979591837,0.9002064154522393
869.3877551020408,312.2448979591837,0.7304839516867875
884.6938775510204,312.2448979591837,0.5535209810645387
900.0,312.2448979591837,0.37617450774189387
150.0,314.2857142857143,-0.008044930962895437
165.30612244897958,314.2857142857143,0.3331193900573144
180.6122448979592,314.2857142857143,0.6734250189721873
195.91836734693877,314.2857142857143,1.0042464063365224
211.22448979591837,314.2857142857143,1.3215274194529385
226.53061224489795,314.2857142857143,1.6216086616542136
241.83673469387753,314.2857142857143,1.900830736273129
257.1428571428571,314.2857142857143,2.1555342466424636
272.44897959183675,314.2857142857143,2.381880813959613
287.7551020408163,314.2857142857143,2.583095593442618
303.0612244897959,314.2857142857143,2.760907457159374
318.36734693877554,314.2857142857143,2.883201134770283
333.67346938775506,314.2857142857143,2.971271467939358
348.9795918367347,314.2857142857143,3.0577885703487264
364.2857142857143,314.2857142857143,3.114265496353155
379.59183673469386,314.2857142857143,3.136697876662006
394.8979591836735,314.2857142857143,3.129641993862036
410.2040816326531,314.2857142857143,3.097946959369409
425.51020408163265,314.2857142857143,3.0447956536480616
440.81632653061223,314.2857142857143,2.973218832061891
456.1224489795918,314.2857142857143,2.886247249974794
471.42857142857144,314.2857142857143,2.7869116627506663
486.734693877551,314.2857142857143,2.6782428257534048
502.0408163265306,314.2857142857143,2.563271494346906
517.3469387755101,314.2857142857143,2.4450284238950655
532.6530612244898,314.2857142857143,2.326544369761779
547.9591836734694,314.2857142857143,2.210850087310944
563.2653061224489,314.2857142857143,2.1014382071473086
578.5714285714286,314.2857142857143,2.0064542157650935
593.8775510204082,314.2857142857143,1.9323920940751018
609.1836734693877,314.2857142857143,1.8846898057333727
624.4897959183673,314.2857142857143,1.8613316849099317
639.795918367347,314.2857142857143,1.8499095053812709
655.1020408163265,314.2857142857143,1.84327798183699
670.4081632653061,314.2857142857143,1.8367167304821195
685.7142857142857,314.2857142857143,1.8255053675216906
701.0204081632653,314.2857142857143,1.804923509160734
716.3265306122449,314.2857142857143,1.7699811380008637
731.6326530612245,314.2857142857143,1.7143853362616883
746.9387755102041,314.2857142857143,1.6495619057409854
762.2448979591836,314.2857142857143,1.5933815395820017
777.5510204081633,314.2857142857143,1.5313628984467482
792.8571428571429,314.2857142857143,1.4455670836968204
808.1632653061224,314.2857142857143,1.3376773323978695
823.469387755102,314.2857142857143,1.2108837748489247
838.7755102040816,314.2857142857143,1.0680078746693897
854.0816326530612,314.2857142857143,0.9118710954786642
869.3877551020408,314.2857142857143,0.7452949008961515
884.6938775510204,314.2857142857143,0.5714667675243699
900.0,314.2857142857143,0.3978061047728237
150.0,316.3265306122449,-0.00922241047038417
165.30612244897958,316.3265306122449,0.33398120782868645
180.6122448979592,316.3265306122449,0.676659670508458
195.91836734693877,316.3265306122449,1.0099460555665165
211.22448979591837,316.3265306122449,1.3293261267099337
226.53061224489795,316.3265306122449,1.6311404872714879
241.83673469387753,316.3265306122449,1.9117297405839606
257.1428571428571,316.3265306122449,2.1674201707289527
272.44897959183675,316.3265306122449,2.394140317713695
287.7551020408163,316.3265306122449,2.6008360246089195
303.0612244897959,316.3265306122449,2.780582084623669
318.36734693877554,316.3265306122449,2.9043762798909576
333.67346938775506,316.3265306122449,2.98695372628773
348.9795918367347,316.3265306122449,3.0672702458974377
364.2857142857143,316.3265306122449,3.130822982425141
379.59183673469386,316.3265306122449,3.158903761041914
394.8979591836735,316.3265306122449,3.1558021091837434
410.2040816326531,316.3265306122449,3.1261954897767223
425.51020408163265,316.3265306122449,3.0744938102862562
440.81632653061223,316.3265306122449,3.003760463858188
456.1224489795918,316.3265306122449,2.9170262058564136
471.42857142857144,316.3265306122449,2.81732179164483
486.734693877551,316.3265306122449,2.7076779765873327
502.0408163265306,316.3265306122449,2.5911255160478195
517.3469387755101,316.3265306122449,2.470695165390185
532.6530612244898,316.3265306122449,2.349417679978326
547.9591836734694,316.3265306122449,2.2303238151761375
563.2653061224489,316.3265306122449,2.11821569507523
578.5714285714286,316.3265306122449,2.0211700372719905
593.8775510204082,316.3265306122449,1.9448898462005753
609.1836734693877,316.3265306122449,1.8948414129767372
624.4897959183673,316.3265306122449,1.869239608640042
639.795918367347,316.3265306122449,1.8563274513231294
655.1020408163265,316.3265306122449,1.8477339116110993
670.4081632653061,316.3265306122449,1.8387386057089827
685.7142857142857,316.3265306122449,1.8246211498218112
701.0204081632653,316.3265306122449,1.8006611601546152
716.3265306122449,316.3265306122449,1.7613104356481606
731.6326530612245,316.3265306122449,1.7013461627906468
746.9387755102041,316.3265306122449,1.6359931276363606
762.2448979591836,316.3265306122449,1.5803536406578758
777.5510204081633,316.3265306122449,1.5221351699653385
792.8571428571429,316.3265306122449,1.4413504825591077
808.1632653061224,316.3265306122449,1.3378133765905118
823.469387755102,316.3265306122449,1.2150516991306293
838.7755102040816,316.3265306122449,1.0759255326782164
854.0816326530612,316.3265306122449,0.9232563408526728
869.3877551020408,316.3265306122449,0.7598655872734015
884.6938775510204,316.3265306122449,0.5893641070010046
900.0,316.3265306122449,0.4194020031649832
150.0,318.36734693877554,-0.010374843849810337
165.30612244897958,318.36734693877554,0.3348758971536472
180.6122448979592,318.36734693877554,0.6797643520676904
195.91836734693877,318.36734693877554,1.0154924357272384
211.22448979591837,318.36734693877554,1.3369482658054228
226.53061224489795,318.36734693877554,1.6404724456350226
241.83673469387753,318.36734693877554,1.9224055785488183
257.1428571428571,318.36734693877554,2.1789969611299833
272.44897959183675,318.36734693877554,2.405936663674449
287.7551020408163,318.36734693877554,2.6192559799559274
303.0612244897959,318.36734693877554,2.800661989825274
318.36734693877554,318.36734693877554,2.925956702748943
333.67346938775506,318.36734693877554,3.0052408451882364
348.9795918367347,318.36734693877554,3.0763213200149635
364.2857142857143,318.36734693877554,3.143813907972945
379.59183673469386,318.36734693877554,3.1781042869190763
394.8979591836735,318.36734693877554,3.179784823174911
410.2040816326531,318.36734693877554,3.1531450441764335
425.51020408163265,318.36734693877554,3.102945789236306
440.81632653061223,318.36734693877554,3.033108716285796
456.1224489795918,318.36734693877554,2.946664580688801
471.42857142857144,318.36734693877554,2.8466441378092178
486.734693877551,318.36734693877554,2.7360781430109418
502.0408163265306,318.36734693877554,2.617997351657869
517.3469387755101,318.36734693877554,2.495432519113897
532.6530612244898,318.36734693877554,2.3714144007429203
547.9591836734694,318.36734693877554,2.2490625126558634
563.2653061224489,318.36734693877554,2.134955610082574
578.5714285714286,318.36734693877554,2.0358482858583113
593.8775510204082,318.36734693877554,1.9573500254054705
609.1836734693877,318.36734693877554,1.9049554472995238
624.4897959183673,318.36734693877554,1.8769958799144175
639.795918367347,318.36734693877554,1.8624550695347002
655.1020408163265,318.36734693877554,1.8518638568756918
670.4081632653061,318.36734693877554,1.8403988396470998
685.7142857142857,318.36734693877554,1.8233396340539563
701.0204081632653,318.36734693877554,1.7958756144274195
716.3265306122449,318.36734693877554,1.751780084092381
731.6326530612245,318.36734693877554,1.688110820094398
746.9387755102041,318.36734693877554,1.6223908515800625
762.2448979591836,318.36734693877554,1.5671960696070208
777.5510204081633,318.36734693877554,1.512201687362149
792.8571428571429,318.36734693877554,1.4366056543535464
808.1632653061224,318.36734693877554,1.3375701431792666
823.469387755102,318.36734693877554,1.218879517628749
838.7755102040816,318.36734693877554,1.0835422567237605
854.0816326530612,318.36734693877554,0.9343798240837017
869.3877551020408,318.36734693877554,0.7742136833279748
884.6938775510204,318.36734693877554,0.6072079001566725
900.0,318.36734693877554,0.4409571035806028
150.0,320.40816326530614,-0.011499100930963449
165.30612244897958,320.40816326530614,0.33580658820240694
180.6122448979592,320.40816326530614,0.6827674047815324
195.91836734693877,320.40816326530614,1.0209138879503354
211.22448979591837,320.40816326530614,1.344422177871053
226.53061224489795,320.40816326530614,1.6496328778764637
241.83673469387753,320.40816326530614,1.9328844641001195
257.1428571428571,320.40816326530614,2.1902419143598695
272.44897959183675,320.40816326530614,2.4181133590335757
287.7551020408163,320.40816326530614,2.6380713282173835
303.0612244897959,320.40816326530614,2.8211372879413275
318.36734693877554,320.40816326530614,2.9479325185213763
333.67346938775506,320.40816326530614,3.025915223870402
348.9795918367347,320.40816326530614,3.0884344409663758
364.2857142857143,320.40816326530614,3.153059935989435
379.59183673469386,320.40816326530614,3.194121117286364
394.8979591836735,320.40816326530614,3.2011450436776405
410.2040816326531,320.40816326530614,3.178421242599252
425.51020408163265,320.40816326530614,3.1302610922830016
440.81632653061223,320.40816326530614,3.061373091129507
456.1224489795918,320.40816326530614,2.9752718762567474
471.42857142857144,320.40816326530614,2.87498820302862
486.734693877551,320.40816326530614,2.763552826809021
502.0408163265306,320.40816326530614,2.643996502961847
517.3469387755101,320.40816326530614,2.5193499868509934
532.6530612244898,320.40816326530614,2.3926440338403556
547.9591836734694,320.40816326530614,2.2676654216345007
563.2653061224489,320.40816326530614,2.151653255600587
578.5714285714286,320.40816326530614,2.050484264955301
593.8775510204082,320.40816326530614,1.9697679351210369
609.1836734693877,320.40816326530614,1.9150272121329805
624.4897959183673,320.40816326530614,1.8847098816994627
639.795918367347,320.40816326530614,1.8683208465667365
655.1020408163265,320.40816326530614,1.8556963041815204
670.4081632653061,320.40816326530614,1.8417259188472237
685.7142857142857,320.40816326530614,1.8216893067688782
701.0204081632653,320.40816326530614,1.790454662235197
716.3265306122449,320.40816326530614,1.7413428882530309
731.6326530612245,320.40816326530614,1.674697320231798
746.9387755102041,320.40816326530614,1.6087558945953033
762.2448979591836,320.40816326530614,1.5540058176277052
777.5510204081633,320.40816326530614,1.501723018207508
792.8571428571429,320.40816326530614,1.4313014617621467
808.1632653061224,320.40816326530614,1.3369587081582686
823.469387755102,320.40816326530614,1.2223849028527194
838.7755102040816,320.40816326530614,1.0908757193154586
854.0816326530612,320.40816326530614,0.9452592176811867
869.3877551020408,320.40816326530614,0.7883568615693073
884.6938775510204,320.40816326530614,0.6249930476536024
900.0,320.40816326530614,0.4624663066819103
150.0,322.44897959183675,-0.012592051543633133
165.30612244897958,322.44897959183675,0.33677641114517604
180.6122448979592,322.44897959183675,0.6857530904713649
195.91836734693877,322.44897959183675,1.0262387533674566
211.22448979591837,322.44897959183675,1.3517762040384733
226.53061224489795,322.44897959183675,1.658650125127461
241.83673469387753,322.44897959183675,1.9431628334426336
257.1428571428571,322.44897959183675,2.201132326932924
272.44897959183675,322.44897959183675,2.431481460492851
287.7551020408163,322.44897959183675,2.657272184570429
303.0612244897959,322.44897959183675,2.8419980941489693
318.36734693877554,322.44897959183675,2.9702938423853986
333.67346938775506,322.44897959183675,3.0487592615637524
348.9795918367347,322.44897959183675,3.1033920079811996
364.2857142857143,322.44897959183675,3.159309765943967
379.59183673469386,322.44897959183675,3.2067759151366464
394.8979591836735,322.44897959183675,3.2197044336848046
410.2040816326531,322.44897959183675,3.2014578125479436
425.51020408163265,322.44897959183675,3.156325579162051
440.81632653061223,322.44897959183675,3.0886630901741157
456.1224489795918,322.44897959183675,3.0029575943450495
471.42857142857144,322.44897959183675,2.9024634890878342
486.734693877551,322.44897959183675,2.7902115297663688
502.0408163265306,322.44897959183675,2.669232471744548
517.3469387755101,322.44897959183675,2.5425570703862697
532.6530612244898,322.44897959183675,2.4132160810554275
547.9591836734694,322.44897959183675,2.286221364555056
563.2653061224489,322.44897959183675,2.168303935060519
